product_id,order_id,order_item_quantity,shipping_limit_date,price,customer_id
03b63c5fc16691530586ae020c345514,0c1e8da95f0bc94596b6e3571ba53a33,1,2021-04-27 16:31:18,624.0,e6844a55be2b09d0651ee44371fe6298
03b63c5fc16691530586ae020c345514,345f6867e8f97e11fb9f1ac091b18df9,1,2021-06-15 15:31:07,624.0,5c709e33ab03b8d9c3cd73f227323e29
cf55509ea8edaaac1d28fdb16e48fc22,e04227003e31c861c6d5953a9ecaffb9,1,2021-06-20 11:15:30,624.0,1d99106cca82c25870ca45588226c83d
7bb6f29c2be57716194f96496660c7c2,4c4590c53b8582812e4bf510d3e55e58,1,2020-07-20 23:03:39,624.0,8943a36516635e4916eb25668432071e
eb31436580a610f202c859463d8c7415,43dad3b15826adef6cba40d7aab778d7,1,2021-06-28 13:30:46,624.0,139d7621c8c3a922dbc1de5d68b99dc1
3bb7f144022e6732727d8d838a7b13b3,7f6209da874fb56bf2fd26791d83bcb8,1,2020-06-08 20:10:13,624.0,c5ddea870873143bfa9a00611cfcc972
6a2fb4dd53d2cdb88e0432f1284a004c,048cc42e03ca8d43c729adf6962cb348,1,2020-11-23 21:31:31,624.0,12a2c614dfc8926e793516b1638c7471
6a2fb4dd53d2cdb88e0432f1284a004c,5fa78e91b5cb84b6a8ccc42733f95742,1,2020-12-14 16:33:14,624.0,c15eed3881abc9e06763c989679c5094
a1b71017a84f92fd8da4aeefba108a24,bee9e2345c4d8f186d2aa7d57e1589f3,1,2020-05-31 18:35:17,624.0,be32bd080b6202c0024e3065140711aa
a0736b92e52f6cead290e30b578413b6,82262a82713a250e0e1f99b5111b9614,1,2021-08-08 18:45:16,74.0,f0884dedff5f04fbc1ba865770d9b53b
a0736b92e52f6cead290e30b578413b6,e0c8e19935331054195ca859f10e056a,2,2020-10-20 12:46:10,74.0,9e9e461189e83078ae06674afdd94eb5
f53103a77d9cf245e579ea37e5ec51f0,a4425e2bccba621150a07a685cf063be,1,2021-06-29 14:57:15,99.0,d436890d44092b00fcfcbdd7a168c240
f53103a77d9cf245e579ea37e5ec51f0,a4425e2bccba621150a07a685cf063be,2,2021-06-29 14:57:15,99.0,d436890d44092b00fcfcbdd7a168c240
1c1890ba1779090cd54008a3c3302921,22c3c17767ef06b388b1a0e1820d5338,1,2020-12-01 12:37:29,99.0,05509281332c17164b8366e66f2a9ab6
1c1890ba1779090cd54008a3c3302921,300ddfe520bd71c223ba642400982151,1,2020-06-08 21:10:14,99.0,996bdff61c4d3a26b18ff21ecab9e37c
1c1890ba1779090cd54008a3c3302921,ccebf8871fd33d082a64082120ce4e80,1,2020-08-10 06:45:15,99.0,131be65fea5d4d3e9220e739366fd3ea
518ef5de2c2b3a255e326a4594ba15d9,811155730c44e9b55e98d5bfc5e521d7,1,2020-03-06 13:50:16,99.0,f524cd02ed38d4ed250fde7e49e4b9d4
e3e020af31d4d89d2602272b315c3f6e,a41753c6a1d8accb89732e36243432d7,1,2020-05-18 11:05:13,124.0,9c2f403519bcb363683a7179f0f94bd4
8b41fbc2b984a12030090112324d1bc4,76b47b741630b7b9d7ea28747cce5f50,1,2021-02-22 20:55:51,124.0,d6a6573d697208be8079929f15a2c5a8
d03bd02af9fff4b98f1c972315e5e9ef,0a4581df52d24b72b87ae0feb1b11d08,1,2021-05-16 13:50:45,124.0,ac8d05674efe12528f6d96c507aac3bc
d03bd02af9fff4b98f1c972315e5e9ef,2de1a5d0edd8626305f1255e91b7d473,1,2021-01-11 17:13:27,124.0,b2df7562698a9df2b394725e932a57fa
d03bd02af9fff4b98f1c972315e5e9ef,3edd96ebb65c183ccdf9109dd48930ee,1,2021-02-20 10:15:29,124.0,e3bd119a858d7097bc999228b3796753
d03bd02af9fff4b98f1c972315e5e9ef,4ed7a5d31f58c9c3b20a61e3927db6d9,1,2021-05-13 21:11:37,124.0,0013cd8e350a7cc76873441e431dd5ee
d03bd02af9fff4b98f1c972315e5e9ef,73960fc10fc7f6337ed0fe06f14bec36,1,2021-03-06 13:35:33,124.0,e2054b87898ae5f0c78d02286317178e
d03bd02af9fff4b98f1c972315e5e9ef,abf97042d4b7d1dccaf9fadd59efb5d6,1,2021-03-21 16:50:43,124.0,fd509d5bb115c503dcf629064a66381e
d03bd02af9fff4b98f1c972315e5e9ef,b20de8c4d92b516b001daf5375f4532f,1,2021-03-28 12:15:32,124.0,dfd302718038530187da374f795960a5
d03bd02af9fff4b98f1c972315e5e9ef,c12bef4c2199585f7a1f2c92fdac3827,1,2021-08-08 18:04:49,124.0,4536ccaeb1bc6078a3063b63c9e2905e
d03bd02af9fff4b98f1c972315e5e9ef,f6c2048ba495542244325b8cdb03b25c,1,2021-05-04 03:51:17,124.0,bfe17773cfe3db3ebf4658c3367ebc22
8ba4f2a4ae695d26e5626c1bf710975e,707ecac4537ba4d942b035e0377e56e4,1,2021-08-13 12:05:14,124.0,c29905ff5d902727ae96cd2bdab4d440
f6574524b07d5bb753bab6f35abe2d06,27d90e6110e8c6168bf04f4efc4b936e,1,2021-01-26 14:16:42,124.0,bb91a87e6f70b1bc048ac871f664acec
c78b767da00efb70c1bcccab87c28cd5,44e9b033432b09e965d73f10f3a6d179,1,2021-03-06 07:27:08,124.0,3e79cb7a8f04303dc8cc43d10ce2210d
c78b767da00efb70c1bcccab87c28cd5,5d8d5f0c825880c16968246b192e6899,1,2021-01-24 03:36:57,124.0,e288806bda09cca667d69ec51dded34e
c78b767da00efb70c1bcccab87c28cd5,709b96657091eec897b90173afb0b84d,1,2021-07-02 22:20:30,124.0,13d6b87a3b1d1d4c6f0eceabeec65369
c78b767da00efb70c1bcccab87c28cd5,9b070beae484bb1c36b85f9e8398c067,1,2021-05-07 13:31:18,124.0,fcb9486693f7475aa9cf8de91745815b
c78b767da00efb70c1bcccab87c28cd5,d94b232e72e4c7c22f765be9ee391b3f,1,2020-02-07 22:08:40,124.0,8fa8552881171e7ce9b050e320e6fcd9
a0253d43394dd4da9a5d7b1f546f1a32,ef61fdf80c9616f588668f63379461bf,1,2021-01-17 19:45:31,124.0,6e08731a27b94c6dba5538443378da82
051b9ff13dd55c0a6655a15ff296f80d,ad979a858d9d6a2b8bbec764d452d1a9,1,2021-08-08 14:10:21,149.0,262f9be79b20e6b708e25229076f2a1f
47859fca9dd7485cbd93c3e8993bb74f,41707ed875aaa6861979c1a2a8dfa9d5,1,2021-07-03 10:31:02,199.0,b0ec3894ce1e2d319363928f8b4649a4
e1d1d22e9f8122a4ec1533b032c12562,efac22dd2be7399535968466224f162d,1,2021-05-07 19:31:12,249.0,996ff76de5c41d5364a85263137689da
20e37962088a4061d3578def47a8648b,0ed46f17da8a1c3bd0ed5fdfc50decc4,1,2020-01-16 22:23:11,249.0,87f135f5f28a7056c1076dd8dd122e5f
1eba879220bd0981a0e2fbab499ed4e1,1c1975ccdbd34c48a241f30cc2258dbb,1,2021-01-26 16:13:10,249.0,4b8aa85bd0844a2cfa46261b1afd9386
1eba879220bd0981a0e2fbab499ed4e1,3de1449e72332066f82b8130406dfeb3,1,2021-02-20 02:39:36,249.0,10c24e9fc5879ea6080e2b72e0475641
1eba879220bd0981a0e2fbab499ed4e1,5a80679a6e63e622b23f79decee7187d,1,2021-07-31 04:50:15,249.0,869f9ddf43d5855349d3a8d5c7c6f1d2
1eba879220bd0981a0e2fbab499ed4e1,62073ec6b54b8e6322037fc0f3591ad3,1,2021-04-23 20:29:09,249.0,368f207cdc8f5c93a2b2a5d4cce96ba8
1eba879220bd0981a0e2fbab499ed4e1,62073ec6b54b8e6322037fc0f3591ad3,3,2021-04-23 20:29:09,249.0,368f207cdc8f5c93a2b2a5d4cce96ba8
1eba879220bd0981a0e2fbab499ed4e1,62073ec6b54b8e6322037fc0f3591ad3,5,2021-04-23 20:29:09,249.0,368f207cdc8f5c93a2b2a5d4cce96ba8
1eba879220bd0981a0e2fbab499ed4e1,62073ec6b54b8e6322037fc0f3591ad3,7,2021-04-23 20:29:09,249.0,368f207cdc8f5c93a2b2a5d4cce96ba8
1eba879220bd0981a0e2fbab499ed4e1,6d76568d08aee5f1128bd0fb92071349,1,2021-04-19 08:50:15,249.0,6311aafaf7186f5608e95b78e7f7a7ba
ce5b91848b91118daffb3af53b747475,2bfb6645f99e561b82bbdd84c98da7e1,1,2021-05-16 23:11:15,249.0,1052b949c000efee96083e5b24bd7a60
5370b82a213393979691c98074265584,dd2b1cee68c53ec8ec59d393485d3b30,1,2021-03-19 04:15:50,249.0,39f7d3a1d4a68b875b9e90b1cd071d4e
5370b82a213393979691c98074265584,dd2b1cee68c53ec8ec59d393485d3b30,2,2021-03-19 04:15:50,249.0,39f7d3a1d4a68b875b9e90b1cd071d4e
5370b82a213393979691c98074265584,e87cef857d6e092b7352e1fb48a82de1,1,2020-08-21 03:25:22,249.0,9aa30d6b55543291e602cefe6f3810f2
b8dac5113b06a97e64943234522572b9,db5f0d2b31255bbf42582d67727f1588,1,2020-12-11 09:01:57,299.0,aae1194a13036a24c766a265bd81a7a5
750cf819d127191920eda79a4b6fb479,5261e92a08c8aeec62ad328bb2acda2a,1,2021-06-20 16:32:39,324.0,35397e5e5c05c75d3793c10a0d29361d
750cf819d127191920eda79a4b6fb479,d507676f180057d8346291ab234c201a,1,2021-05-25 19:12:49,324.0,46b729c6d178a258bfe256fd7416dfa5
e6af694343b45b56304ad91974a110b9,eba9f7d9010e498a2fdd4a48583db537,1,2021-02-02 16:31:39,324.0,e3e12992b74ab5c23abf9a2d160af158
e6af694343b45b56304ad91974a110b9,eba9f7d9010e498a2fdd4a48583db537,2,2021-02-02 16:31:39,324.0,e3e12992b74ab5c23abf9a2d160af158
e6af694343b45b56304ad91974a110b9,eba9f7d9010e498a2fdd4a48583db537,3,2021-02-02 16:31:39,324.0,e3e12992b74ab5c23abf9a2d160af158
680874c570dad71c0a2844cfbf417054,18f4178d9b3c33fa79c1a0d5eb214023,1,2021-05-09 19:30:08,374.0,1f68e24da06f36cb8a5243e23c390bcf
680874c570dad71c0a2844cfbf417054,18f4178d9b3c33fa79c1a0d5eb214023,2,2021-05-09 19:30:08,374.0,1f68e24da06f36cb8a5243e23c390bcf
680874c570dad71c0a2844cfbf417054,18f4178d9b3c33fa79c1a0d5eb214023,3,2021-05-09 19:30:08,374.0,1f68e24da06f36cb8a5243e23c390bcf
680874c570dad71c0a2844cfbf417054,257006b4652ed6214a889913fec6a5ca,1,2021-03-28 19:48:07,374.0,27d1cf404f0460a10612b45cee7f8821
680874c570dad71c0a2844cfbf417054,257006b4652ed6214a889913fec6a5ca,2,2021-03-28 19:48:07,374.0,27d1cf404f0460a10612b45cee7f8821
680874c570dad71c0a2844cfbf417054,257006b4652ed6214a889913fec6a5ca,3,2021-03-28 19:48:07,374.0,27d1cf404f0460a10612b45cee7f8821
680874c570dad71c0a2844cfbf417054,6d3e1ebe9de0bbbaf627b66e8a5d71b2,1,2021-01-11 15:54:33,374.0,6ce2aabb6e93296081fbf88d37a5a75b
680874c570dad71c0a2844cfbf417054,d2ebecd13598667c0e664cf7c3eace01,1,2021-02-08 09:51:51,374.0,f59d1a0dc2219d4bdb4fc23f0d1d3c07
8b3a9476f74f5297f7ff0ec6d95fe1ea,08af87fbe33eeebc7840433d94718046,1,2020-04-27 13:10:48,424.0,0281f03348b06722b7e0f92455daafd4
1c6fb703c624b381a20f21f757694866,2b3914c5dfff87df339937130ad79fbf,1,2020-12-18 11:12:00,449.0,27a5c3f64e3c7a22e2d03c50fc37fa31
1c6fb703c624b381a20f21f757694866,2f53e1db0b2a17564ef12fe69d65a9df,1,2021-05-11 14:14:57,449.0,6d334aaab9f45b27efe602b61679ffda
db46052aed7dff59ba38cf2fe29b87f9,a4b2d7506db2672210d0411c4a08e8a3,1,2020-07-06 17:10:19,649.0,e9cae96616b553c873ab3bafb1dd13a6
b864b103180d5a6a3f830e67f93e8735,f9c44da06151c190a9a6c9c712873d10,1,2019-10-15 15:09:06,674.0,070db51ef1d6a1bd858c21b03de83e66
7a8dac4aaa16bc642e4df33adcf03303,39fe0331a8d6ca0adba8a1436dc1e8e3,1,2020-04-13 02:05:17,999.0,56d1b6246b3fafa142b06a6c8eee3f82
7a8dac4aaa16bc642e4df33adcf03303,9b05e5be44c83c64626fb21d4bba7118,1,2020-11-20 16:30:34,999.0,41c3397f98f68a96ed458e8db47782e5
83b9bc6aae6f527ff6aafb9e01d6cbf3,05b126974a95c4a8c2ed51e8e0334c6e,1,2020-07-21 15:33:32,1475.0,fca1f22de13081a34651c48cbb5cfb01
5f504b3a1c75b73d6151be81eb05bdc9,0152f10d04554388634b75f079f069fc,1,2020-09-21 10:10:22,1725.0,f211421de204488bd0f9beaeba60f04f
5f504b3a1c75b73d6151be81eb05bdc9,0cc36282e7b0e281bb99dfdc8c0f11aa,1,2020-09-13 16:23:27,1725.0,5ce973fbda84cc196075524439c99bb2
5f504b3a1c75b73d6151be81eb05bdc9,0f785010dcc39b620a31199592907f64,1,2020-09-14 10:30:27,1725.0,1d49ad11416fc3571d6d1da8b344d9d1
5f504b3a1c75b73d6151be81eb05bdc9,12661e88e7fb495c59a6db6050546e4d,1,2020-11-30 02:14:54,1725.0,45cad50122c68fe993f875925eeb8854
5f504b3a1c75b73d6151be81eb05bdc9,1b147191d6c1f8ce8f2cf5d52f3e9c49,1,2020-06-27 06:35:12,1725.0,84f4d00f0e0abcb7c517b950857b4728
5f504b3a1c75b73d6151be81eb05bdc9,231f4f9f13fd282b6e1b00f4c7a3cb2c,1,2020-08-22 15:24:42,1725.0,ba0fefcb2638aa7ac95763634110c854
5f504b3a1c75b73d6151be81eb05bdc9,2482120dd4bce28edece66c4a4756985,1,2020-08-31 09:25:10,1725.0,d0a5cc1c6a1375f5ff65ec2ad6fac14a
5f504b3a1c75b73d6151be81eb05bdc9,31c5b1c46eed53925a1f2feb3493ba31,1,2020-09-22 17:15:19,1725.0,3a3a436acc53f2d7e4a55d1aa078926e
5f504b3a1c75b73d6151be81eb05bdc9,34636c8ebf156ff646392967b52f97af,1,2020-09-03 22:05:15,1725.0,541bac139eab89dceeb61d79bf7bd1e3
5f504b3a1c75b73d6151be81eb05bdc9,34ea732800750b670e5f33c56ab3a94e,1,2020-09-11 17:24:00,1725.0,09d7f60a8fdfeef225e4e5dcd447047d
5f504b3a1c75b73d6151be81eb05bdc9,3f14020e95c3f2ebedc219ecbe1f42ff,1,2020-07-19 23:03:29,1725.0,40110a7659c9a62bfe5a90e96ad2849e
5f504b3a1c75b73d6151be81eb05bdc9,3f330c606a285a5bd1cf10b860dd6302,1,2020-09-28 17:45:23,1725.0,3dd397d7407cf9ab3713d1432a3759b6
5f504b3a1c75b73d6151be81eb05bdc9,41ec8df2674e2577b8efdc3f54e2b779,1,2020-12-13 22:30:24,1725.0,4b83fd2609057103e8d7604ab567c5e6
5f504b3a1c75b73d6151be81eb05bdc9,48aa77d876153f53a73647dd55d01691,1,2020-09-27 14:44:43,1725.0,4306191b03c176021796f003c6d66c11
5f504b3a1c75b73d6151be81eb05bdc9,4bd3e6b766bff00e2f3a4ba364f1a0ee,1,2020-09-26 00:46:04,1725.0,65d6969618e4c080e59ec2e1d4dad62a
5f504b3a1c75b73d6151be81eb05bdc9,56dcfb3b5a29fb9edb862287a6c485a0,1,2021-02-23 16:46:54,1725.0,fc12eb2e05763798854a387f484fe194
5f504b3a1c75b73d6151be81eb05bdc9,5b33e5b23e569f404e6eccbbce3e0aa4,1,2020-07-17 04:10:26,1725.0,c94ec1165bd4556cfedff58b1e56c4ce
5f504b3a1c75b73d6151be81eb05bdc9,5cbfca5949dfb13ee9e578f34258c821,1,2020-06-21 02:55:11,1725.0,19dba184dcdce803364d6166413650ee
5f504b3a1c75b73d6151be81eb05bdc9,5f01dcad71ad545ba83a3bd4df58d6a1,1,2020-08-17 15:46:17,1725.0,8399720f623af70e646594b6364ebd7b
5f504b3a1c75b73d6151be81eb05bdc9,67b5c76910e9bc4fa2e067cafe0ad722,1,2020-11-03 15:48:30,1725.0,141bbb502c7a5c26699480a17149f10f
5f504b3a1c75b73d6151be81eb05bdc9,6a6f25fd713bf54d89cda9ccc933ecaf,1,2020-08-31 10:04:46,1725.0,74021944e729b36dee1da1a08e81065b
5f504b3a1c75b73d6151be81eb05bdc9,6b8c07c310d8c6a39e79ed3d38e6578f,1,2020-11-09 11:25:22,1725.0,c19d85677e04a12cc4b93e9e78f97cc3
5f504b3a1c75b73d6151be81eb05bdc9,6d7bfd3551f91299c7e4b7f0922e9e75,1,2020-09-11 12:24:03,1725.0,cf82926706d6fb674a9ec6b60677b2f6
5f504b3a1c75b73d6151be81eb05bdc9,6fc4b5c7dea29fb5062b9fb57e3d958e,1,2020-07-27 22:10:13,1725.0,35651299baaef5a25ed8ec1021d12a12
5f504b3a1c75b73d6151be81eb05bdc9,7500d5a4909cd75ba164ec4d1fdfc3fc,1,2020-08-16 21:55:22,1725.0,c767ed260a0d5e6ed16542c0cbed4dcf
5f504b3a1c75b73d6151be81eb05bdc9,790d76ecee0d65041c076a17d0dfd11d,1,2020-08-11 12:03:26,1725.0,42908fc1c4277d15bfdd21890a9abe10
5f504b3a1c75b73d6151be81eb05bdc9,7aa7d4fb7e95700145b7cabd86b1dc93,1,2020-10-11 02:49:24,1725.0,b02da23939473035247493e441118d56
5f504b3a1c75b73d6151be81eb05bdc9,7baf1221e608e468c3a2daa7aba9ac6f,1,2020-07-03 03:55:13,1725.0,48b7d24cfc153c45d3d60290ef492ba1
5f504b3a1c75b73d6151be81eb05bdc9,7d04189e83c072cfdde15bcd1deaa23b,1,2020-07-12 09:15:12,1725.0,16391e75a1bbcb93785c6e816834227a
5f504b3a1c75b73d6151be81eb05bdc9,87680c5e6ba498472b6478862b55f883,1,2020-05-19 02:50:23,1725.0,cc7e69d6f8d94ebb02c2ccdb08d4de34
5f504b3a1c75b73d6151be81eb05bdc9,8d4f2bc3695c3c45f37da3245b22a491,1,2020-09-13 19:30:11,1725.0,4eeb60f8e7ba516b503ea5ed5b1f8642
5f504b3a1c75b73d6151be81eb05bdc9,95238556fec6ef59d8ed25b4379008bb,1,2020-09-10 21:55:25,1725.0,1e1746d4456c3743892253a404e04439
5f504b3a1c75b73d6151be81eb05bdc9,9b41629ccbc3ae4be489cb815f3653f5,1,2020-06-01 13:10:21,1725.0,3000841b86e1fbe9493b523245d5c68d
5f504b3a1c75b73d6151be81eb05bdc9,9f2d2d818cb0f29ab0912722b52dcb38,1,2020-11-13 17:27:03,1725.0,48ee0e49317e2b8e361ad068eec444ea
5f504b3a1c75b73d6151be81eb05bdc9,a0dd16fef84e1de7791dbac7e4020bad,1,2020-10-24 23:56:19,1725.0,eeb4ba6ab8504b3d2356b69f1c11cb06
5f504b3a1c75b73d6151be81eb05bdc9,b402f7c02c6a8e6677896d211a72a5d4,1,2020-10-19 11:27:57,1725.0,b477e8a0ac8816bbc624da32841cb8b3
5f504b3a1c75b73d6151be81eb05bdc9,b9db5aac3e7aaf40f7b79396800eef52,2,2020-11-09 15:35:31,1725.0,8c4372d96ed5d53f6c4042b1a6e5fc08
5f504b3a1c75b73d6151be81eb05bdc9,bae57f2adc242a88ed7589fe47efcd12,1,2020-09-29 16:10:07,1725.0,333304fcee5c64925d0ed399210d5770
5f504b3a1c75b73d6151be81eb05bdc9,bb1d9b21badcb17b30365430916459c4,1,2020-06-08 18:02:52,1725.0,68981df11ddfcf3fe0aa515ec1fd6436
5f504b3a1c75b73d6151be81eb05bdc9,bbe5ef6ae6b2bb765568934d34dca44d,1,2020-07-06 05:05:22,1725.0,3328aef5f5f9e3ab64e01691eedaebaf
5f504b3a1c75b73d6151be81eb05bdc9,c513aa3d06f7b36a3e3a95d73e91374b,1,2020-07-12 03:23:49,1725.0,75d15ae1dea3e7bfb4f9da6a616f3e8c
5f504b3a1c75b73d6151be81eb05bdc9,c531e20fbbaf3e7302ff967fb3c7340b,1,2020-08-06 23:30:16,1725.0,da8692c491948c8f9de006cfe9d2ad67
5f504b3a1c75b73d6151be81eb05bdc9,c6ed8a05ecc79e1f32c89a71e67a070f,1,2020-10-26 21:49:23,1725.0,238e546530bf8c718e5c61c7256e2731
5f504b3a1c75b73d6151be81eb05bdc9,c7f459819fbc882d63765b5488f6fc8c,1,2021-04-05 13:50:18,1725.0,f1d21698569ab0dc563fcebb25491855
5f504b3a1c75b73d6151be81eb05bdc9,c81212c37109680367e3d709dddb029d,1,2020-10-08 22:24:00,1725.0,849c7583b188ee9dddcefb4ea0834fb8
5f504b3a1c75b73d6151be81eb05bdc9,caaeb078c34b52b95c43a6b1390354e9,1,2020-08-28 03:44:56,1725.0,022f2413b018b7e5837a20b045c3d119
5f504b3a1c75b73d6151be81eb05bdc9,ccffb7374c0c5619226394e8b85e0746,1,2020-11-03 10:28:48,1725.0,c5cb631ed666b1d427ba3c4cfc761c3c
5f504b3a1c75b73d6151be81eb05bdc9,d00fc126358622ba5ae0ba1a334b3bc5,1,2020-10-24 00:08:05,1725.0,a596a519d885d2cd292e329de18406f6
5f504b3a1c75b73d6151be81eb05bdc9,d4068e9d72451b844cf7aae5bd7ec922,1,2020-09-14 14:55:15,1725.0,681e334b8995206f1fc8ab3275d90592
5f504b3a1c75b73d6151be81eb05bdc9,d8480a959e66ee2eb4420d02a097be49,1,2020-11-08 15:10:16,1725.0,b461a1a4f01c9aabbb19369c96cbd03b
5f504b3a1c75b73d6151be81eb05bdc9,d9979ad46266bbd78c21760fd28af8ec,1,2020-11-30 03:31:31,1725.0,f102a893dd9c1529f6f5e6b9aa9bebaf
5f504b3a1c75b73d6151be81eb05bdc9,db869ac5d1058a4b8528b9006d73ad06,1,2020-09-04 07:45:35,1725.0,140af66cbd576a364271a81f3d67ddc3
5f504b3a1c75b73d6151be81eb05bdc9,dbff645a24a20fde7eb395e28eddd916,1,2021-02-20 14:35:29,1725.0,c90d97d09db6da7464152a77ba914c91
5f504b3a1c75b73d6151be81eb05bdc9,dff84877fe810ec4fdb17a3cb7ac858e,1,2020-08-17 16:45:09,1725.0,671c1bf5104a25f2236a59f5bc24bc32
5f504b3a1c75b73d6151be81eb05bdc9,e2fd3a04faecd73308b8d940dc3ab303,1,2020-11-14 19:30:36,1725.0,27436e9495d5df1bcb0b2240182960d6
5f504b3a1c75b73d6151be81eb05bdc9,e3e10007e62951294ebd2947cdd0f27c,1,2020-06-07 18:02:58,1725.0,eba2b167e764f26251de139177a73708
5f504b3a1c75b73d6151be81eb05bdc9,e69ef8c934605e67c1ecde95ad2a1b46,1,2020-09-26 20:44:14,1725.0,105a4e6147720f5766f32cd1015c6e01
5f504b3a1c75b73d6151be81eb05bdc9,e737af03de32cf2b9d013f5831754def,1,2020-06-15 17:25:10,1725.0,cb6ee48440ab278231e74bc2a55835b8
5f504b3a1c75b73d6151be81eb05bdc9,ed1907be7ed16822efc6ac9615b2deae,1,2021-08-20 03:25:18,1725.0,fe5e35510062d441ad985125ca9fecf7
5f504b3a1c75b73d6151be81eb05bdc9,ee3cbcc20d5984bc1074efa744139f47,1,2020-12-11 23:56:51,1725.0,ac21bf9bfae1fe0cd4577cfab4dd8f3f
5f504b3a1c75b73d6151be81eb05bdc9,ef98e7a4267aa4457be7a1d9f8f8fa4d,1,2021-03-22 14:49:52,1725.0,d1756a94888f6544a8f726df44233c07
5f504b3a1c75b73d6151be81eb05bdc9,fb8c006ccc9a5c06f63dc31bb472daf6,1,2020-08-30 14:26:14,1725.0,9fc8fc3c12de47e3fa73de21a6e86f4e
5f504b3a1c75b73d6151be81eb05bdc9,fc1b9b5cbc32d283b6b7a023d0017d10,1,2020-09-08 02:30:15,1725.0,6e1f23d2506e1b305b1a730a046329a0
bbf920aa6ac72007a726e6f419156f8f,01dcbb39823b4cda39ddcc6679fb00ac,1,2020-06-02 20:15:19,1975.0,8e1dff0d67c90649dba1440b80328275
